"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-12","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","452.5","","","","1"
"2016-01","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","451.1","","","","1"
"2016-02","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","457.2","","","","1"
"2016-03","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","441.7","","","","1"
"2016-04","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","429.8","","","","1"
"2016-05","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","429.5","","","","1"
"2016-06","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","410.9","","","","1"
"2016-07","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","416.9","","","","1"
"2016-08","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","429.3","","","","1"
"2016-09","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","414.6","","","","1"
"2016-10","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","415.3","","","","1"
"2016-11","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","424.8","","","","1"
"2016-12","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","411.4","","","","1"
"2017-01","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","392.2","","","","1"
"2017-02","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","387.6","","","","1"
"2017-03","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","392.5","","","","1"
"2017-04","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","398.8","","","","1"
"2017-05","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","389.2","","","","1"
"2017-06","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","382.0","","","","1"
"2017-07","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","376.2","","","","1"
"2017-08","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","355.1","","","","1"
"2017-09","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","380.0","","","","1"
"2017-10","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","369.7","","","","1"
"2017-11","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","341.9","","","","1"
"2017-12","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","331.8","","","","1"
"2018-01","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","330.6","","","","1"
"2018-02","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","328.0","","","","1"
"2018-03","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","332.4","","","","1"
"2018-04","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","334.8","","","","1"
"2018-05","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","340.0","","","","1"
"2018-06","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","329.5","","","","1"
"2018-07","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","333.3","","","","1"
"2018-08","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","347.7","","","","1"
"2018-09","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","336.3","","","","1"
"2018-10","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","329.2","","","","1"
"2018-11","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","315.7","","","","1"
"2018-12","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","328.5","","","","1"
"2019-01","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","342.4","","","","1"
"2019-02","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","336.3","","","","1"
"2019-03","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","333.0","","","","1"
"2019-04","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","337.9","","","","1"
"2019-05","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","321.3","","","","1"
"2019-06","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","341.0","","","","1"
"2019-07","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","333.5","","","","1"
"2019-08","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","334.0","","","","1"
"2019-09","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","290.5","","","","1"
"2019-10","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","320.7","","","","1"
"2019-11","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","358.0","","","","1"
"2019-12","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","330.2","","","","1"
"2020-01","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","332.7","","","","1"
"2020-02","Canada","2016A000011124","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062958","1.6.2.6.1.1","326.7","","","","1"
"2015-02","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","108.4","","","","1"
"2015-03","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","103.0","","","","1"
"2015-04","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","106.6","","","","1"
"2015-05","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","112.5","","","","1"
"2015-06","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","112.8","","","","1"
"2015-07","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","120.8","","","","1"
"2015-08","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","116.6","","","","1"
"2015-09","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","112.0","","","","1"
"2015-10","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","98.0","","","","1"
"2015-11","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","118.6","","","","1"
"2015-12","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","111.7","","","","1"
"2016-01","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","122.1","","","","1"
"2016-02","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","124.0","","","","1"
"2016-03","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","121.3","","","","1"
"2016-04","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","128.5","","","","1"
"2016-05","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","102.4","","","","1"
"2016-06","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","120.0","","","","1"
"2016-07","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","119.7","","","","1"
"2016-08","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","117.7","","","","1"
"2016-09","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","117.9","","","","1"
"2016-10","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","125.0","","","","1"
"2016-11","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","116.0","","","","1"
"2016-12","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","128.7","","","","1"
"2017-01","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","117.5","","","","1"
"2017-02","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","117.4","","","","1"
"2017-03","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","116.2","","","","1"
"2017-04","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","103.3","","","","1"
"2017-05","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","112.6","","","","1"
"2017-06","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","103.9","","","","1"
"2017-07","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","100.2","","","","1"
"2017-08","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","103.3","","","","1"
"2017-09","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","107.9","","","","1"
"2017-10","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","109.0","","","","1"
"2017-11","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","109.2","","","","1"
"2017-12","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","111.5","","","","1"
"2018-01","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","108.4","","","","1"
"2018-02","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","100.2","","","","1"
"2018-03","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","100.4","","","","1"
"2018-04","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","107.1","","","","1"
"2018-05","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","103.6","","","","1"
"2018-06","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","112.1","","","","1"
"2018-07","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","107.1","","","","1"
"2018-08","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","107.1","","","","1"
"2018-09","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","108.7","","","","1"
"2018-10","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","102.6","","","","1"
"2018-11","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","113.3","","","","1"
"2018-12","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","100.7","","","","1"
"2019-01","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","107.1","","","","1"
"2019-02","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","114.6","","","","1"
"2019-03","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","116.3","","","","1"
"2019-04","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","114.5","","","","1"
"2019-05","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","108.2","","","","1"
"2019-06","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","103.6","","","","1"
"2019-07","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","108.6","","","","1"
"2019-08","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","109.8","","","","1"
"2019-09","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","103.7","","","","1"
"2019-10","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","104.9","","","","1"
"2019-11","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","98.4","","","","1"
"2019-12","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","100.8","","","","1"
"2020-01","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","90.5","","","","1"
"2020-02","Canada","2016A000011124","Unemployment","Males","55 to 64 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v101885152","1.6.2.9.1.1","102.5","","","","1"
"2015-02","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","159.0","","","","1"
"2015-03","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","155.7","","","","1"
"2015-04","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","164.2","","","","1"
"2015-05","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","161.9","","","","1"
"2015-06","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","157.7","","","","1"
"2015-07","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","158.2","","","","1"
"2015-08","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","157.9","","","","1"
"2015-09","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","159.7","","","","1"
"2015-10","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","149.7","","","","1"
"2015-11","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","148.2","","","","1"
"2015-12","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","145.4","","","","1"
"2016-01","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","152.5","","","","1"
"2016-02","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","154.0","","","","1"
"2016-03","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","156.5","","","","1"
"2016-04","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","151.1","","","","1"
"2016-05","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","150.8","","","","1"
"2016-06","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","141.3","","","","1"
"2016-07","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","155.3","","","","1"
"2016-08","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","158.1","","","","1"
"2016-09","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","158.4","","","","1"
"2016-10","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","164.1","","","","1"
"2016-11","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","156.9","","","","1"
"2016-12","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","164.4","","","","1"
"2017-01","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","151.8","","","","1"
"2017-02","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","144.7","","","","1"
"2017-03","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","141.4","","","","1"
"2017-04","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","133.6","","","","1"
"2017-05","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","130.9","","","","1"
"2017-06","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","138.7","","","","1"
"2017-07","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","124.8","","","","1"
"2017-08","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","124.8","","","","1"
"2017-09","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","124.1","","","","1"
"2017-10","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","140.8","","","","1"
"2017-11","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","133.6","","","","1"
"2017-12","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","122.1","","","","1"
"2018-01","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","128.7","","","","1"
"2018-02","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","125.9","","","","1"
"2018-03","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","126.9","","","","1"
"2018-04","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","128.6","","","","1"
"2018-05","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","142.5","","","","1"
"2018-06","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","133.9","","","","1"
"2018-07","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","125.7","","","","1"
"2018-08","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","129.6","","","","1"
"2018-09","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","129.2","","","","1"
"2018-10","Canada","2016A000011124","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2062859","1.6.3.2.1.1","116.6","","","","1"
